,Cena,Liczba_pokoi,Powierzchnia,Piętro,Lokalizacja,Opis,liczba, opis,_merge
4189,349.0,4.0,71.3,11.0,Poznań Piątkowo ul. Os. Chrobrego Blisko Pst-Ka Po Kapitaln,Biuro Nieruchomości Credo poleca na sprzedaż mieszkanie 4-pokojowe o powierzchni 71 3 m2 usytuowane na 11 piętrze w wysokim bloku z wielkiej płyty zlokalizowane na Os. Chrobrego Piątkowo. Do mieszkania przynależy piwnica oraz pomieszczenie...,,,left_only
4190,329.0,3.0,70.0,8.0,Poznań Nowe Miasto ul. Orła Białego,Przedmiotem sprzedaży jest mieszkanie trzypokojowe o powierzchni ok.70 1m2 3 piętro w Poznaniu w dzielnicy RATAJE Osiedle Orła Białego. Drzwi wejściowe podwójne. Okna PCV. Ściany i sufity malowane farbami emulsyjnymi. Trzy pokoje wejście...,,,left_only
4191,180.0,1.0,27.0,8.0,Poznań Winogrady Piątkowo Sołacz ul. Kosmonautów,POLECAM NA SPRZEDAŻ KAWALERKE NA OS.KOSMONAUTÓW POLOZONĄ NA 8 PIĘTRZE W WIEŻOWCU CZYNSZ OK 230 ZŁ CENA: 180 000 zł DO NEGOCJACJI! ZAPEWNIAMY BEZPŁATNĄ POMOC W UZYSKANIU NAJKORZYSTNIEJSZEGO KREDYTU NA RYNKU Zapraszam do oglądania! Kontakt: 519...,,,left_only
4192,250.0,2.0,47.2,8.0,Poznań Bonin ul. Lazurowa,Jasne mieszkanie na ósmym piętrze w bloku mieszkalnym w Poznaniu w dzielnicy Bonin. Dwa pokoje okna wychodzące na zachód; widok na panoramę miasta. Standard wykończenia: Ściany - glazura tynk; Podłogi - panele podłogowe; Okna - PCV; Parapety...,,,left_only
4193,259.0,4.0,66.6,8.0,Poznań Grunwald ul. Newtona,Polecam na sprzedaż mieszkanie położone przy ul.Newtona w wieżowcu 11 ptr ocieplonym z 2 windami i dużą loggią. Mieszkanie 66 6m2 składa się z 4 pokoi .Na podłogach panele nowe okna pcv.Korytarz ok.6m2 bardzo ustawny z niego wejście do...,,,left_only
4194,172.0,1.0,30.0,8.0,Poznań Rataje,Kawalerka na sprzedaż Mam na sprzedaż dużą kawalerkę w korzystnej cenie znajdującą się na 8 piętrze 10-cio piętrowego budynku w świetnej lokalizacji. Składa się ona z pokoju osobnej kuchni oraz łazienki. Za rozsuwanymi drzwiami w salonie...,,,left_only
4195,281.556,2.0,42.66,8.0,Poznań Piątkowo ul. Kurpińskiego,Nieruchomości Mieszkania Nieruchomości Mieszkania,,,left_only
4196,269.0,2.0,45.0,8.0,Poznań Rataje Starołęka Warszawskie Chartowo Śró ul. Tysiąclecia,Na sprzedaż mieszkanie na osiedlu Tysiąclecia w dzielnicy Rataje. Lokal znajduje się na ósmym piętrze w bloku z windą. Łączna powierzchnia nieruchomości to 45 m2. MIESZKANIE PO KAPITALNYM REMONCIE: -wymieniona instalacje elektryczna ...,,,left_only
4197,315.0,3.0,79.0,8.0,Poznań Rataje ul. Os. Orła Białego,Rozkładowe przestronne mieszkanie na ósmym piętrze w bloku mieszkalnym w Poznaniu w dzielnicy Rataje. Trzy pokoje okna wychodzące na wschód zachód; widok na miasto. Standard wykończenia: Ściany - gładź gipsowa tynk; Podłogi - panele...,,,left_only
4198,224.0,2.0,38.0,8.0,Poznań ul. Os. Kosmonautów,Witaj! Zapraszam Cię do słonecznego 2-pokojowego mieszkania znajdującego się na siódmym piętrze jednego z wysokich odnowionych bloków na Osiedlu Kosmonautów w skład którego wchodzą dwa niezależne pokoje (ok. 11m2 i 16m2) oddzielna kuchnia bez...,,,left_only
4199,310.0,3.0,64.0,8.0,Poznań Rataje ul. Os. Orła Białego,Mieszkanie trzypokojowe w doskonałej lokalizacji na osiedlu Orła Białego!!! Kupujący nie płaci prowizji ! Wynagrodzenie dla biura pokrywa sprzedający! OPIS MIESZKANIA: Mieszkanie trzypokojowe na Ratajach na osiedlu Orła Białego o powierzchni 64...,,,left_only
4200,259.0,2.0,49.0,8.0,Poznań Piątkowo ul. Osiedle Bolesława Śmiałego,Polecam na sprzedaż ładne 2 pokojowe mieszkanie na Piątkowie na os. Bolesława Śmiałego. Mieszkanie o powierzchni 49 m2 mieści się na 8 piętrze w 16 piętrowym bloku. Układ mieszkania: - pokój 18 m2 z zadaszonym balkonem - pokój 11 5 m2 -...,,,left_only
4201,344.14099999999996,2.0,54.47,8.0,Poznań Winogrady ul. Hawelańska,Osiedle Nowe Winogrady zbudowaliśmy w północnej części Poznania w sąsiedztwie największego w mieście parku Cytadela i terenów rekreacyjnych nad Wartą. Pasjonaci historii mogą zwiedzać pobliskie stare forty z muzeami militariów. Lokalizacja...,,,left_only
4202,149.0,1.0,18.0,8.0,Poznań Stare Miasto ul. Bonin,Polecam na sprzedaż kawalerkę o pow 18 m2 zlokalizowany przy ul. Turkusowej. Lokal usytuowany na VIII piętrze wysokiego budynku. Składa się z salonu przedpokoju oraz łazienki. Mieszkanie w pełni urządzone i gustownie umeblowane. Idealne...,,,left_only
4203,320.0,3.0,70.0,8.0,Poznań Rataje Zawady Centrum Jeżyce ul. Orła Białego Os.,Polecam na sprzedaż mieszkanie trzypokojowe o powierzchni ok.70 1m2 w Poznaniu w dzielnicy RATAJE Osiedle Orła Białego. Lokal mieści się na trzecim piętrze budynku jedenastokondygnacyjnego wybudowanego w 1983roku. Drzwi wejściowe podwójne....,,,left_only
4204,168.0,1.0,30.0,8.0,Poznań Rataje Żegrze Antoninek,Przedmiotem sprzedaży jest mieszkanie położone na Ratajach świetna lokalizacja gwarantująca szybkie połączenie z centrum i innymi dzielnicami miasta nie straciwszy przy tym na ciszy i spokoju domowego ogniska. Mieszkanie kompletnie wyposażone ...,,,left_only
4205,172.0,1.0,30.0,8.0,Poznań Rataje Śródka Centrum Zawady Wilda Łazarz ul. Bohaterów Ii Wojny Światowej,BEZPIECZNA TRANSAKCJA JEDYNIE Z DOŚWIADCZONYM I LICENCJONOWANYM POŚREDNIKIEM!!! 100 % SATYSFAKCJI Z ZAKUPU!!! Polecam do zakupu kawalerkę położoną na Ratajach ( os. Bohaterów II Wojny Światowej ). Na 30 m2 składa się jeden ustawny pokój osobna...,,,left_only
4206,259.0,2.0,49.0,8.0,Poznań Piątkowo ul. Os. Bolesława Chrobrego,Sprzedam dwupokojowe mieszkanie na os. Bolesława Śmiałego - w pobliżu przystanku PST! Mieszkanie 49m2 o niezależnym układzie pomieszczeń IDEALNIE NADAJĄCE SIĘ POD WYNAJEM!. Na podłogach dobrze zachowana klepka parkietowa w reszcie pomieszczeń...,,,left_only
4207,172.0,1.0,30.0,8.0,Poznań Rataje Starołęka ul. Os. Boh. Ii Wojny Światowej,POLECAM bardzo zadbaną kawalerkę w doskonałej lokalizacji na Osiedlu Bohaterów II Wojny Światowej (Rataje) w Poznaniu!!! OPIS MIESZKANIA: Bardzo zadbana kawalerka o powierzchni 30m2 znajduje się na ósmym piętrze w dziesięciopiętrowym bloku....,,,left_only
4208,340.0,3.0,79.0,8.0,Poznań Rataje ul. Os. Orła Białego,POLECAM!!! Mieszkanie 3 pokojowe o powierzchni 79m2 znajdujące sie na os. Orła Białego znajdujące sie na 8 piętrze w 16 piętrowym bloku. Powierzchnia pokoi 20m2 18m2 12m2 kuchnia 9m2 łazienka z wanną i wc. Blok ocieplony odnowiony klatki...,,,left_only
4209,206.375,1.0,31.75,8.0,Poznań Piątkowo ul. Kurpińskiego,Nieruchomości Mieszkania Nieruchomości Mieszkania,,,left_only
4210,213.0,2.0,38.0,8.0,Poznań Rataje ul. Os. Piastowskie,Polecam na sprzedaż 2 pokojowe mieszkanie położone w wieżowcu na os.. Piastowskim. Mieszkanie obecnie w układzie niezależnym z ciemną kuchnią (z łatwością można powrócić do układu: salon z aneksem + sypialnia). Brak balkonu. Doskonała lokalizacja...,,,left_only
4211,259.0,2.0,49.0,8.0,Poznań Piątkowo ul. Piątkowo Os. Bolesława Śmiałego Os. B.,OFERTA LICENCJONOWANEGO POŚREDNIKA - kupujesz bezpiecznie z ubezpieczeniem OC od transakcji. Polecam na sprzedaż słoneczne ustawne 2 pokojowe mieszkanie w doskonałej lokalizacji- Piątkowo Osiedle Bolesława Śmiałego. Mieszkanie o...,,,left_only
4212,259.0,2.0,49.0,8.0,Poznań Piątkowo ul. Os. Bolesława Śmiałego,Polecam mieszkanie dwupokojowe o powierzchni 49m2 na Piątkowie ( os. Bolesława Śmiałego ). Mieszkanie usytuowane jest na VIII piętrze w XVI piętrowym bloku. Mieszkanie składa się dwóch samodzielnych pokoi oddzielnej jasnej kuchni łazienki...,,,left_only
4213,180.0,1.0,27.0,8.0,Poznań Winogrady Piątkowo Naramowice ul. Kosmonautów,Polecamy do sprzedaży kawalerkę położoną na Winogradach na Osiedlu Kosmonautów o łącznej powierzchni 27m2. Mieszkanie usytuowane jest na VIII piętrze w wieżowcu- do dyspozycji dwie windy. Mieszkanie składa się z przestronnego pokoju jasnej...,,,left_only
4214,219.563,2.0,35.13,8.0,Poznań Winogrady ul. Hawelańska,Osiedle Nowe Winogrady zbudowaliśmy w północnej części Poznania w sąsiedztwie największego w mieście parku Cytadela i terenów rekreacyjnych nad Wartą. Pasjonaci historii mogą zwiedzać pobliskie stare forty z muzeami militariów. Lokalizacja...,,,left_only
4215,340.0,3.0,67.0,8.0,Poznań Piątkowo,Trzypokojowe mieszkanie na Piątkowie . Mieszkanie składa się z trzech pokoi : jeden po stronie północnej (doskonały na sypialnię) oraz dwóch od południa. Z większego pokoju wyjście na duży balkon z widokiem na pobliski park i panoramę miasta....,,,left_only
4216,270.0,3.0,46.0,8.0,Poznań Jeżyce Ogrody Grunwald Wola ul. Engestroma,Oferuję na sprzedaż mieszkanie trzypokojowe przy ul. Engestroma na Ogrodach. Mieszkanie położone na 8 piętrze w wysokim bloku. Mieszkanie o powierzchni 46 m2 składa się z: 3 niezależnych pokoi oddzielnej kuchni łazienki i przedpokoju. Kuchnia...,,,left_only
4217,318.743,2.0,50.45,8.0,Poznań Winogrady ul. Hawelańska,Osiedle Nowe Winogrady zbudowaliśmy w północnej części Poznania w sąsiedztwie największego w mieście parku Cytadela i terenów rekreacyjnych nad Wartą. Pasjonaci historii mogą zwiedzać pobliskie stare forty z muzeami militariów. Lokalizacja...,,,left_only
4218,290.0,3.0,46.0,8.0,Poznań Jeżyce,Polecamy na sprzedaż trzy pokojowe mieszkanie o powierzchni 45 90m2 na 8 piętrze położone w atrakcyjnym punkcie Poznania. Blisko do komunikacji miejskiej (tramwaj autobus pętla Ogrody). W pobliżu znajduje się jezioro Rusałka ogród botaniczny ...,,,left_only
4219,264.0,3.0,71.0,8.0,Poznań Rataje Nowe Miasto ul. Orła Białego,Zapraszam do zapoznania się z ofertą sprzedaży przestronnego mieszkania położonego na os. Orła Białego w Poznaniu. Atrakcyjna lokalizacja zapewnia szybką i wygodną komunikację z centrum miasta budynek położony wśród zieleni w najbliższym...,,,left_only
4220,330.0,3.0,57.0,8.0,Poznań Jeżyce,Oferta nr 15/MN/33 Dla rodziny z dziećmi - blisko przedszkole żłobek szkoła place zabaw parki pod wynajem - blisko Uniwersytet Przyrodniczy do tramwaju 3 minuty pieszo dla każdego! Bardzo ładne po kapitalnym remoncie 3 pokojowe...,,,left_only
4221,259.0,2.0,49.0,8.0,Poznań Piątkowo ul. Oś.Bolesława Śmiałego,* GWARANTUJEMY BEZPIECZNĄ TRANSAKCJĘ I PROFESJONALNĄ OBSŁUGĘ * Gorąco polecam na sprzedaż przestronne 2 pokojowe mieszkanie o powierzchni 49m2 zlokalizowane na Piątkowie - Os. Bolesława Śmiałego. Mieszkanie położone jest na 8 piętrze...,,,left_only
4222,299.0,3.0,56.1,8.0,Poznań Rataje ul. Osiedle Oświecenia,Rozkładowe przestronne mieszkanie na ósmym piętrze w bloku mieszkalnym w Poznaniu w dzielnicy Rataje. Trzy pokoje okna wychodzące na wschód; widok na inne budynki. Standard wykończenia: Ściany - tynk; Podłogi - mozaika; Okna - PCV; Parapety -...,,,left_only
4223,259.0,2.0,49.0,8.0,Poznań Piątkowo,| Mieszkanie o powierzchni 49 m2 znajdujące się na 8 piętrze w bloku 16 piętrowym. Lokal spółdzielczo własnościowy z KW. Rozkład pomieszczeń: Mieszkanie jednostronne z oknami do strony wschodniej. - salon z wyjściem na duży balkon 18...,,,left_only
4224,259.0,2.0,49.0,8.0,Poznań Piątkowo Winogrady Sołacz ul. Śmiałego Os.,POLECAM NA SPRZEDAŻ mieszkanie położone na poznańskim Piątkowie na osiedlu Bolesława Śmiałego w bloku 16 piętrowym na 8 piętrze. Mieszkanie o powierzchni 49 m2 obejmuje: - pokój 18 m2 z zadaszonym balkonem - pokój 11 5 m2 - kuchnię 9 m2...,,,left_only
4225,180.0,1.0,27.0,8.0,Poznań Winogrady ul. Os. Kosmonautów,Zachęcam do zapoznania się z ofertą sprzedaży mieszkania na poznańskich Winogradach. Kawalerka mieści się na 8 piętrze w wysokim bloku z 1978roku. Na 27m2 składają się: pokój osobna kuchnia z oknem łazienka z wc oraz przedpokój. Spokojna...,,,left_only
4226,199.9,2.0,38.0,8.0,Poznań Stare Miasto,Na sprzedaż dwupokojowe mieszkanie położone na ósmym piętrze w wieżowcu przy Os. Kosmonautów w Poznaniu. Powierzchnia - 38 1 mkw: pokój dzienny sypialnia osobna kuchnia łazienka połączona z toaletą i korytarz. Przynależna piwnica. Układ...,,,left_only
4227,284.0,3.0,62.9,8.0,Poznań Rataje ul. Os. Tysiąclecia,Polecam do sprzedaży zadbane 3 pokojowe mieszkanie o pow. 63 m2. Mieszkanie położone jest na 8 piętrze w 10 piętrowym bloku na os. Tysiąclecia. Pokoje niezależne: 18 m2 z wyjściem na balkon 12 m2 i 12 m2. Kuchnia jasna 8 m2. Łazienka oddzielnie...,,,left_only
4228,220.0,2.0,38.0,8.0,Poznań Winogrady ul. Pod Lipami,Mieszkanie dwa samodzielne pokoje. Kuchnia z osobnym wejściem z korytarza jasna z oknem z meblami na wymiar. Na podłogach w pokojach parkiet. łazienka z kabiną w nowych płytkach ceramicznych z prysznicem BIURO POŚREDNICTWA BUDEX na podstawie...,,,left_only
4229,168.0,1.0,30.0,8.0,Poznań Rataje ul. Osiedle Bohaterów Ii Wojny Światowej,LOKAL Kawalerka 30m2. Pokój łazienka korytarz oddzielna jasna kuchnia. Piętro VIII/X. Ładny widok z okien. Budynek po termomodernizacji. Nowe windy. Łazienka w płytkach i kaflach z kabiną prysznicową. Okna po wymianie PCV. Rolety. Stolarka...,,,left_only
4230,172.0,1.0,30.0,8.0,Poznań Rataje,KAWALERKA DLA SINGLA STUDENTA PARY! Doskonała lokalizacja! Zapraszam do zapoznania się z ofertą sprzedaży mieszkania idealnego dla singla pary studenta. Forma własności – spółdzielcze - własnościowe bez KW Mieszkanie o powierzchni...,,,left_only
4231,194.955,2.0,31.7,8.0,Poznań Winogrady ul. Hawelańska,Osiedle Nowe Winogrady zbudowaliśmy w północnej części Poznania w sąsiedztwie największego w mieście parku Cytadela i terenów rekreacyjnych nad Wartą. Pasjonaci historii mogą zwiedzać pobliskie stare forty z muzeami militariów. Lokalizacja...,,,left_only
4232,169.0,1.0,30.8,8.0,Poznań Rataje ul. Os. Czecha,Jasne mieszkanie na ósmym piętrze w bloku mieszkalnym w Poznaniu w dzielnicy Rataje. Jeden pokój okna wychodzące na zachód; widok na miasto. Standard wykończenia: Ściany - tapeta tynk; Podłogi - panele podłogowe PCV; Okna - PCV; Parapety -...,,,left_only
4233,270.0,3.0,45.9,8.0,Poznań Jeżyce ul. Engestroma,UWAGA! PROMOCJA! Oglądaj mieszkania z naszym biurem a my zaproponujemy Ci konkurencyjną prowizję! Zadzwoń i spytaj o to naszego doradcę! Polecamy Państwu do kupienia ciche 3-pokojowe mieszkanie na 8 piętrze w ocieplonym bloku na ul....,,,left_only
4234,320.0,3.0,67.0,8.0,Poznań Stare Miasto ul. Bolesława Chrobrego,Mieszkanie 3 pokojowe o powierzchni 62 70m2 + balkon 5m2 + piwnica 3m2. Dodatkowa powierzchnia 5m2 w korytarzu powstała przez zaadoptowanie części klatki schodowej. Mieszkanie położone na VIII pietrze w BUDYNKU Z WINDĄ z 1980 roku na os....,,,left_only
4235,329.0,3.0,66.0,8.0,Poznań Piątkowo Winogrady Sołacz Centrum Naramow ul. Chrobrego - Zapraszam Do Obejrzenia!!!,BEZPIECZNA TRANSAKCJA JEDYNIE Z DOŚWIADCZONYM I LICENCJONOWANYM POŚREDNIKIEM!!! 100 % SATYSFAKCJI Z ZAKUPU!!! Polecam do zakupu mieszkanie 3 pokojowe położone na Piątkowie ( os. Chrobrego ). Na 66 m2 składają się trzy ustawne i nieprzechodnie...,,,left_only
4236,353.343,2.0,59.64,8.0,Poznań Piątkowo ul. Kurpińskiego,Nieruchomości Mieszkania Nieruchomości Mieszkania,,,left_only
4237,367.01300000000003,2.0,58.09,8.0,Poznań Winogrady ul. Hawelańska,Osiedle Nowe Winogrady zbudowaliśmy w północnej części Poznania w sąsiedztwie największego w mieście parku Cytadela i terenów rekreacyjnych nad Wartą. Pasjonaci historii mogą zwiedzać pobliskie stare forty z muzeami militariów. Lokalizacja...,,,left_only
4238,327.228,2.0,49.58,8.0,Poznań Piątkowo ul. Kurpińskiego,Nieruchomości Mieszkania Nieruchomości Mieszkania,,,left_only
4239,265.0,3.0,72.0,8.0,Poznań Rataje ul. Orła Białego,Oferuję do sprzedaży trzypokojowe mieszkanie na osiedlu Orła Białego na poznańskich Ratajach. Mieszkanie o metrażu 73 m2 położone jest na ósmym piętrze dziesięciopiętrowego bloku. Lokal w układzie niezależnym do wszystkich pomieszczeń wchodzi się...,,,left_only
4240,276.873,3.0,45.02,8.0,Poznań Winogrady ul. Hawelańska,Osiedle Nowe Winogrady zbudowaliśmy w północnej części Poznania w sąsiedztwie największego w mieście parku Cytadela i terenów rekreacyjnych nad Wartą. Pasjonaci historii mogą zwiedzać pobliskie stare forty z muzeami militariów. Lokalizacja...,,,left_only
4241,219.0,2.0,41.3,8.0,Poznań Rataje ul. Os.Oświecenia,REZERWACJA Spółdzielczo - własnościowe z księgą wieczystą; czynsz 450zł. Jasna kuchnia -wykładzina. Pokoje 18m i 10m-parkiet Przedpokój-panele. Okna PCV. WC i łazienka-nowe płytki wolne 1 miesiąc. kontakt: 508 098 003 Powyższy opis ma...,,,left_only
4242,169.0,1.0,27.0,8.0,Poznań Winogrady Piątkowo ul. Os. Kosmonautów,KAWALERKA 27M WINOGRADY OS.KOSMONAUTÓW 180 000 !!! BARDZO DOBRA LOKALIZACJA DO ZAMIESZKANIA LUB NA WYNAJEM !!! Oferuję na sprzedaż kawalerkę o pow. 27m. kw znajdujące się na parterze w ocieplonym budynku na os.Kosmonautów. Mieszkanie...,,,left_only
4243,259.0,2.0,49.0,8.0,Poznań Piątkowo ul. Śmiałego,Zapraszam do zapoznania się z ofertą mieszkania 2 pokojowego zlokalizowanego na 8 piętrze w bloku z windą na osiedlu Bolesława Śmiałego. Na pełen metraż 49 m2 składają się 2 pokoje: 18m2 z balkonem 11 5m2; kuchnia 9m2 łazienka 4 m2 oraz...,,,left_only
4244,290.58799999999997,3.0,47.25,8.0,Poznań Winogrady ul. Hawelańska,Osiedle Nowe Winogrady zbudowaliśmy w północnej części Poznania w sąsiedztwie największego w mieście parku Cytadela i terenów rekreacyjnych nad Wartą. Pasjonaci historii mogą zwiedzać pobliskie stare forty z muzeami militariów. Lokalizacja...,,,left_only
4245,295.546,3.0,49.54,8.0,Poznań Winogrady ul. Hawelańska,Osiedle Nowe Winogrady zbudowaliśmy w północnej części Poznania w sąsiedztwie największego w mieście parku Cytadela i terenów rekreacyjnych nad Wartą. Pasjonaci historii mogą zwiedzać pobliskie stare forty z muzeami militariów. Lokalizacja...,,,left_only
4246,354.64,2.0,57.2,8.0,Poznań Piątkowo ul. Kurpińskiego,Nieruchomości Mieszkania Nieruchomości Mieszkania,,,left_only
4247,302.61,2.0,45.85,8.0,Poznań Piątkowo ul. Kurpińskiego,Nieruchomości Mieszkania Nieruchomości Mieszkania,,,left_only
4248,264.0,3.0,71.0,8.0,Poznań Rataje Nowe Miasto ul. Orła Białego - Wolne Od Zaraz !,Zapraszam do zapoznania się z ofertą sprzedaży przestronnego mieszkania położonego na os. Orła Białego w Poznaniu. Atrakcyjna lokalizacja zapewnia szybką i wygodną komunikację z centrum miasta budynek położony wśród zieleni w najbliższym...,,,left_only
4249,550.0,2.0,49.0,8.0,Poznań Śródka ul. Tomickiego 1,Sprzedam mieszkanie w bardzo dobrej lokalizacji położone na 1 piętrze czterokondygnacyjnego budynku przy ul. Tomickiego 1 (wejście od ul. Warszawskiej) Lokal składa się z 4 pokoi (3 niezależne 1 przejściowy) o powierzchni: 16 m2 15 m2 24 m2 ...,,,left_only
4250,259.0,2.0,49.0,8.0,Poznań Piątkowo ul. Piątkowo Os. Bolesława Śmiałego Os. B.,Polecam na sprzedaż słoneczne ustawne 2 pokojowe mieszkanie w doskonałej lokalizacji- Piątkowo Osiedle Bolesława Śmiałego. Mieszkanie o powierzchni ok. 49 m2 zlokalizowane na 8 piętrze wysokiego bloku wybudowanego w latach 90tych. W...,,,left_only
4251,180.0,1.0,27.0,8.0,Poznań Winogrady Naramowice Piątkowo Sołacz Jeży ul. Kosmonautów,Na sprzedaż mieszkania na osiedlu Kosmonautów w dzielnicy Winogrady. Lokal znajduje się na ósmym piętrze w bloku z windą z 1978 roku. Łączna powierzchnia nieruchomości to 27 m2. Mieszkanie po remoncie. Strona świata zachodnia. Jasna kuchnia z...,,,left_only
